성별,나이,촬영일,촬영지역,이미지 파일명,일 평균 기온,일 평균 기상,일 평균 습도,일 평균 풍속
남성,20대,2024-02-22,홍대/신촌,list.street_list_65d59a2c4e9b2.jpg,0.2,눈,84.5,4.2
남성,20대,2024-02-22,홍대/신촌,list.street_list_65d59b7c5386a.jpg,0.2,눈,84.5,4.2
남성,20대,2024-02-22,홍대/신촌,list.street_list_65d586edbe978.jpg,0.2,눈,84.5,4.2
남성,20대,2024-02-20,홍대/신촌,list.street_list_65d468f382b21.jpg,4.3,비,86.3,3.4
남성,20대,2024-02-20,부산/경남,list.street_list_65d43556bf45b.jpg,9.0,비,83.4,4.4
남성,20대,2024-02-20,홍대/신촌,list.street_list_65d44222117cc.jpg,4.3,비,86.3,3.4
남성,20대,2024-02-20,홍대/신촌,list.street_list_65d4434cb109f.jpg,4.3,비,86.3,3.4
남성,10대,2024-02-20,홍대/신촌,list.street_list_65d442d815ae4.jpg,4.3,비,86.3,3.4
남성,20대,2024-02-20,신사/압구정,list.street_list_65d443d73e17b.jpg,4.3,비,86.3,3.4
남성,20대,2024-02-20,홍대/신촌,list.street_list_65d445d6a5ed9.jpg,4.3,비,86.3,3.4
남성,30대,2024-02-20,홍대/신촌,list.street_list_65d441502deba.jpg,4.3,비,86.3,3.4
남성,20대,2024-02-20,신사/압구정,list.street_list_65d43f758161e.jpg,4.3,비,86.3,3.4
남성,20대,2024-02-20,신사/압구정,list.street_list_65e5636d923d4.jpg,4.3,비,86.3,3.4
남성,20대,2024-02-20,신사/압구정,list.street_list_65d434cb5067d.jpg,4.3,비,86.3,3.4
남성,20대,2024-02-20,신사/압구정,list.street_list_65d43f630f374.jpg,4.3,비,86.3,3.4
남성,20대,2024-02-19,부산/경남,list.street_list_65d30bf894377.jpg,16.0,비,86.0,4.7
남성,20대,2024-02-19,동대문,list.street_list_65d2eec162920.jpg,9.1,비,95.8,2.3
남성,20대,2024-02-19,동대문,list.street_list_65d2ef546acf6.jpg,9.1,비,95.8,2.3
남성,20대,2024-02-19,홍대/신촌,list.street_list_65d2ec5469bff.jpg,9.1,비,95.8,2.3
남성,20대,2024-02-19,홍대/신촌,list.street_list_65d2f311b9f46.jpg,9.1,비,95.8,2.3
남성,20대,2024-02-19,홍대/신촌,list.street_list_65d2f398544a4.jpg,9.1,비,95.8,2.3
남성,20대,2024-02-19,신사/압구정,list.street_list_65e563e814de9.jpg,9.1,비,95.8,2.3
남성,20대,2024-02-19,부산/경남,list.street_list_65d2e7d189257.jpg,16.0,비,86.0,4.7
남성,20대,2024-02-19,부산/경남,list.street_list_65d2e8d9cdc7d.jpg,16.0,비,86.0,4.7
남성,20대,2024-02-19,신사/압구정,list.street_list_65d2eb6c155bd.jpg,9.1,비,95.8,2.3
남성,20대,2024-02-19,부산/경남,list.street_list_65cdaee06dff0.jpg,16.0,비,86.0,4.7
남성,20대,2024-02-19,동대문,list.street_list_65cc6c0fec823.jpg,9.1,비,95.8,2.3
남성,10대,2024-02-19,동대문,list.street_list_65cae4dba9a69.jpg,9.1,비,95.8,2.3
남성,20대,2024-02-19,동대문,list.street_list_65cae7bd8c57d.jpg,9.1,비,95.8,2.3
남성,30대,2024-02-16,신사/압구정,list.street_list_65cf060ca6262.jpg,2.3,안개,72.4,1.8
남성,20대,2024-02-16,신사/압구정,list.street_list_65e565116fb3c.jpg,2.3,안개,72.4,1.8
남성,20대,2024-02-16,신사/압구정,list.street_list_65cf068ee4e14.jpg,2.3,안개,72.4,1.8
남성,20대,2024-02-16,신사/압구정,list.street_list_65cf06b620f96.jpg,2.3,안개,72.4,1.8
남성,20대,2024-02-16,신사/압구정,list.street_list_65cf06c73595f.jpg,2.3,안개,72.4,1.8
남성,20대,2024-02-15,동대문,list.street_list_65cdb4776716a.jpg,4.5,눈,89.9,2.9
남성,10대,2024-02-15,동대문,list.street_list_65cdab1d5d41d.jpg,4.5,눈,89.9,2.9
남성,30대,2024-02-15,동대문,list.street_list_65cdabd1681d0.jpg,4.5,눈,89.9,2.9
남성,20대,2024-02-15,동대문,list.street_list_65cda29398e15.jpg,4.5,눈,89.9,2.9
남성,20대,2024-02-15,동대문,list.street_list_65e565930c026.jpg,4.5,눈,89.9,2.9
남성,20대,2024-02-14,동대문,list.street_list_65cc72640f508.jpg,12.9,안개,76.4,2.2
남성,10대,2024-02-14,동대문,list.street_list_65cc6e5557b5c.jpg,12.9,안개,76.4,2.2
남성,20대,2024-02-14,동대문,list.street_list_65cc6f89b2333.jpg,12.9,안개,76.4,2.2
남성,30대,2024-02-14,동대문,list.street_list_65cc702e49ac3.jpg,12.9,안개,76.4,2.2
남성,20대,2024-02-14,동대문,list.street_list_65cc70be46f44.jpg,12.9,안개,76.4,2.2
남성,20대,2024-02-14,동대문,list.street_list_65cc6b51a3f8d.jpg,12.9,안개,76.4,2.2
남성,20대,2024-02-14,동대문,list.street_list_65cc6888cce57.jpg,12.9,안개,76.4,2.2
남성,20대,2024-02-14,동대문,list.street_list_65cc69ea29d0a.jpg,12.9,안개,76.4,2.2
남성,20대,2024-02-14,동대문,list.street_list_65cc6a7463ddb.jpg,12.9,안개,76.4,2.2
남성,20대,2024-02-14,동대문,list.street_list_65cc63cfbcb65.jpg,12.9,안개,76.4,2.2
남성,20대,2024-02-14,동대문,list.street_list_65cc6182ebdd4.jpg,12.9,안개,76.4,2.2
남성,20대,2024-02-13,동대문,list.street_list_65caefc2191f2.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-13,동대문,list.street_list_65cc087c7bbd3.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-13,동대문,list.street_list_65cc08a58cb42.jpg,8.2,안개,70.6,2.5
남성,10대,2024-02-13,동대문,list.street_list_65caf1f407fbc.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-13,동대문,list.street_list_65cc08ca7c819.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-13,동대문,list.street_list_65cadb3d3dbba.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-13,동대문,list.street_list_65cadc20eaff3.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-13,동대문,list.street_list_65cae03f8c6cc.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-13,동대문,list.street_list_65cc0748a9706.jpg,8.2,안개,70.6,2.5
남성,30대,2024-02-13,동대문,list.street_list_65cc07829f97f.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-13,동대문,list.street_list_65cc07acf2acf.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-13,동대문,list.street_list_65cc081cf0530.jpg,8.2,안개,70.6,2.5
남성,20대,2024-02-08,동대문,list.street_list_65c435378e30e.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-08,동대문,list.street_list_65cc0e93cb725.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-08,동대문,list.street_list_65c36f360261d.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-08,동대문,list.street_list_65c36f7c5a30b.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-08,동대문,list.street_list_65c37002e1fe8.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-08,동대문,list.street_list_65cc0b87ab88b.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-08,동대문,list.street_list_65cc0ba8a5daf.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-08,동대문,list.street_list_65c4342f337ae.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-08,동대문,list.street_list_65c43443ee110.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-08,동대문,list.street_list_65cc0da46a7fd.jpg,0.6,안개,66.9,1.6
남성,20대,2024-02-07,동대문,list.street_list_65c30753141f5.jpg,0.6,눈,76.6,2.1
남성,20대,2024-02-07,동대문,list.street_list_65c3094644c3e.jpg,0.6,눈,76.6,2.1
남성,30대,2024-02-07,동대문,list.street_list_65cc0b29584ef.jpg,0.6,눈,76.6,2.1
남성,20대,2024-02-07,동대문,list.street_list_65c30d3807086.jpg,0.6,눈,76.6,2.1
남성,20대,2024-02-07,동대문,list.street_list_65cc08f957651.jpg,0.6,눈,76.6,2.1
남성,30대,2024-02-07,동대문,list.street_list_65c2ec280f5ae.jpg,0.6,눈,76.6,2.1
남성,20대,2024-02-07,동대문,list.street_list_65cc0984b0fbc.jpg,0.6,눈,76.6,2.1
남성,20대,2024-02-07,동대문,list.street_list_65c2f3407ec0f.jpg,0.6,눈,76.6,2.1
남성,20대,2024-02-07,동대문,list.street_list_65cc09bfb2fca.jpg,0.6,눈,76.6,2.1
남성,20대,2024-02-07,동대문,list.street_list_65c2f5576a786.jpg,0.6,눈,76.6,2.1
남성,20대,2024-02-07,동대문,list.street_list_65c3046f70e0a.jpg,0.6,눈,76.6,2.1
남성,20대,2024-02-06,동대문,list.street_list_65cc0f1e765d7.jpg,1.2,눈,83.5,2.2
남성,20대,2024-02-06,동대문,list.street_list_65c1a194c92a2.jpg,1.2,눈,83.5,2.2
남성,20대,2024-02-06,동대문,list.street_list_65c1a3c6de3ef.jpg,1.2,눈,83.5,2.2
남성,20대,2024-02-06,동대문,list.street_list_65c1b4122d4b6.jpg,1.2,눈,83.5,2.2
남성,20대,2024-02-06,동대문,list.street_list_65cc0df168058.jpg,1.2,눈,83.5,2.2
남성,10대,2024-02-05,동대문,list.street_list_65c0ce4715d17.jpg,2.7,눈,81.8,5.0
남성,20대,2024-02-05,동대문,list.street_list_65c0a576e3625.jpg,2.7,눈,81.8,5.0
남성,20대,2024-02-05,홍대/신촌,list.street_list_65c0a6ad71a65.jpg,2.7,눈,81.8,5.0
남성,10대,2024-02-05,동대문,list.street_list_65c0a6f17ae3e.jpg,2.7,눈,81.8,5.0
남성,20대,2024-02-05,동대문,list.street_list_65c0a7e7cc105.jpg,2.7,눈,81.8,5.0
남성,20대,2024-02-05,동대문,list.street_list_65c09f6692441.jpg,2.7,눈,81.8,5.0
남성,20대,2024-02-05,동대문,list.street_list_65c0a05e1a582.jpg,2.7,눈,81.8,5.0
남성,20대,2024-02-05,동대문,list.street_list_65cc165509a56.jpg,2.7,눈,81.8,5.0
남성,20대,2024-02-05,동대문,list.street_list_65c0a330909a6.jpg,2.7,눈,81.8,5.0
남성,20대,2024-02-02,신사/압구정,list.street_list_65bcc65ac961e.jpg,3.1,안개,65.5,2.1
남성,20대,2024-02-02,신사/압구정,list.street_list_65bcc6713bec7.jpg,3.1,안개,65.5,2.1
남성,20대,2024-02-02,신사/압구정,list.street_list_65bcc6e00a55f.jpg,3.1,안개,65.5,2.1
남성,20대,2024-02-02,신사/압구정,list.street_list_65bcc6e9ce80a.jpg,3.1,안개,65.5,2.1
남성,20대,2024-02-02,신사/압구정,list.street_list_65bcc71fb5aa0.jpg,3.1,안개,65.5,2.1
남성,20대,2024-02-01,신사/압구정,list.street_list_65bb2e577ac71.jpg,2.4,안개,64.9,2.1
남성,30대,2024-02-01,홍대/신촌,list.street_list_65bb309448087.jpg,2.4,안개,64.9,2.1
남성,10대,2024-02-01,홍대/신촌,list.street_list_65bb3214a8a9d.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,홍대/신촌,list.street_list_65bb33d24959e.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,홍대/신촌,list.street_list_65bb346babc5b.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,홍대/신촌,list.street_list_65bb0be14d309.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,홍대/신촌,list.street_list_65bb0d1759beb.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,홍대/신촌,list.street_list_65bb245f0f3fa.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,홍대/신촌,list.street_list_65bb2906803b5.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,홍대/신촌,list.street_list_65bb2997559d1.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,홍대/신촌,list.street_list_65bb29f650f38.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,홍대/신촌,list.street_list_65bb2a6e14686.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,신사/압구정,list.street_list_65bb2c3cc5e63.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,신사/압구정,list.street_list_65bb2cee2f145.jpg,2.4,안개,64.9,2.1
남성,20대,2024-02-01,신사/압구정,list.street_list_65bb2dfe53af1.jpg,2.4,안개,64.9,2.1
남성,20대,2024-01-31,홍대/신촌,list.street_list_65b9b18104484.jpg,4.7,맑음,54.1,1.9
남성,20대,2024-01-31,홍대/신촌,list.street_list_65b9b9fe87ad6.jpg,4.7,맑음,54.1,1.9
남성,20대,2024-01-31,부산/경남,list.street_list_65b9c94ca3a63.jpg,9.8,비,76.4,1.7
남성,20대,2024-01-31,홍대/신촌,list.street_list_65b9c9ede6f48.jpg,4.7,맑음,54.1,1.9
남성,20대,2024-01-31,홍대/신촌,list.street_list_65b9cc2fbc109.jpg,4.7,맑음,54.1,1.9
남성,20대,2024-01-31,신사/압구정,list.street_list_65b9d4fca595a.jpg,4.7,맑음,54.1,1.9
남성,30대,2024-01-31,부산/경남,list.street_list_65b9d3cac66ab.jpg,9.8,비,76.4,1.7
남성,20대,2024-01-31,부산/경남,list.street_list_65b9d30999d97.jpg,9.8,비,76.4,1.7
남성,20대,2024-01-30,홍대/신촌,list.street_list_65b852a22af76.jpg,1.4,안개,59.3,1.4
남성,20대,2024-01-30,홍대/신촌,list.street_list_65b852b0ab03e.jpg,1.4,안개,59.3,1.4
남성,20대,2024-01-30,홍대/신촌,list.street_list_65b851e1c9d33.jpg,1.4,안개,59.3,1.4
남성,20대,2024-01-30,홍대/신촌,list.street_list_65b8520ca7670.jpg,1.4,안개,59.3,1.4
남성,20대,2024-01-30,홍대/신촌,list.street_list_65b8521b5b68a.jpg,1.4,안개,59.3,1.4
남성,30대,2024-01-30,홍대/신촌,list.street_list_65b8525ba573b.jpg,1.4,안개,59.3,1.4
남성,20대,2024-01-29,부산/경남,list.street_list_65b7466544e8a.jpg,4.7,맑음,44.1,2.5
남성,20대,2024-01-29,신사/압구정,list.street_list_65b746ed3564c.jpg,-0.4,맑음,66.6,1.7
남성,20대,2024-01-29,신사/압구정,list.street_list_65b7483eb5728.jpg,-0.4,맑음,66.6,1.7
남성,20대,2024-01-29,홍대/신촌,list.street_list_65b74a4cf1778.jpg,-0.4,맑음,66.6,1.7
남성,20대,2024-01-29,부산/경남,list.street_list_65b74b3756c8a.jpg,4.7,맑음,44.1,2.5
남성,20대,2024-01-29,신사/압구정,list.street_list_65b74b8c51f6f.jpg,-0.4,맑음,66.6,1.7
남성,20대,2024-01-29,부산/경남,list.street_list_65b745be6ee57.jpg,4.7,맑음,44.1,2.5
남성,20대,2024-01-29,홍대/신촌,list.street_list_65b736df1b429.jpg,-0.4,맑음,66.6,1.7
남성,20대,2024-01-29,기타 서울,list.street_list_65b73bb14d27c.jpg,-0.4,맑음,66.6,1.7
남성,20대,2024-01-29,기타 서울,list.street_list_65b73e753bb53.jpg,-0.4,맑음,66.6,1.7
남성,10대,2024-01-29,기타 서울,list.street_list_65b73f11f0acb.jpg,-0.4,맑음,66.6,1.7
남성,20대,2024-01-29,홍대/신촌,list.street_list_65b7424dcd1f3.jpg,-0.4,맑음,66.6,1.7
남성,20대,2024-01-29,신사/압구정,list.street_list_65b7434e99052.jpg,-0.4,맑음,66.6,1.7
남성,30대,2024-01-29,신사/압구정,list.street_list_65b74516e89fe.jpg,-0.4,맑음,66.6,1.7
남성,20대,2024-01-26,홍대/신촌,list.street_list_65b278139ef6a.jpg,-1.7,안개,62.5,1.9
남성,20대,2024-01-26,홍대/신촌,list.street_list_65b27addc3a6c.jpg,-1.7,안개,62.5,1.9
남성,20대,2024-01-26,홍대/신촌,list.street_list_65b20d7e84ce7.jpg,-1.7,안개,62.5,1.9
남성,20대,2024-01-26,홍대/신촌,list.street_list_65b20d929a24b.jpg,-1.7,안개,62.5,1.9
남성,20대,2024-01-26,홍대/신촌,list.street_list_65b20f5f57ca6.jpg,-1.7,안개,62.5,1.9
남성,20대,2024-01-26,홍대/신촌,list.street_list_65b2681c16bc8.jpg,-1.7,안개,62.5,1.9
남성,20대,2024-01-26,부산/경남,list.street_list_65b268d53d069.jpg,2.6,맑음,38.5,2.8
남성,20대,2024-01-25,홍대/신촌,list.street_list_65b1e1c69253b.jpg,-5.3,맑음,47.8,2.1
남성,20대,2024-01-25,홍대/신촌,list.street_list_65b1e62eccce1.jpg,-5.3,맑음,47.8,2.1
남성,20대,2024-01-25,홍대/신촌,list.street_list_65b1ec178b5a3.jpg,-5.3,맑음,47.8,2.1
남성,20대,2024-01-25,홍대/신촌,list.street_list_65b1ee0fe5b88.jpg,-5.3,맑음,47.8,2.1
남성,20대,2024-01-25,홍대/신촌,list.street_list_65b1f23a6f4d6.jpg,-5.3,맑음,47.8,2.1
남성,30대,2024-01-24,기타 서울,list.street_list_65b0ac5a8338e.jpg,-8.0,맑음,52.0,3.3
남성,30대,2024-01-24,기타 서울,list.street_list_65b0aafdf307b.jpg,-8.0,맑음,52.0,3.3
남성,20대,2024-01-24,기타 서울,list.street_list_65b0aa7463c17.jpg,-8.0,맑음,52.0,3.3
남성,20대,2024-01-24,기타 서울,list.street_list_65b0a746eacce.jpg,-8.0,맑음,52.0,3.3
남성,20대,2024-01-24,홍대/신촌,list.street_list_65b0a63a74ade.jpg,-8.0,맑음,52.0,3.3
남성,20대,2024-01-24,홍대/신촌,list.street_list_65b0abd3726bc.jpg,-8.0,맑음,52.0,3.3
남성,30대,2024-01-24,기타 서울,list.street_list_65b0af0cb9e25.jpg,-8.0,맑음,52.0,3.3
남성,20대,2024-01-24,기타 서울,list.street_list_65b0aef7dcda0.jpg,-8.0,맑음,52.0,3.3
남성,30대,2024-01-24,기타 서울,list.street_list_65b0ae0e46da1.jpg,-8.0,맑음,52.0,3.3
남성,30대,2024-01-24,기타 서울,list.street_list_65b0ad464cf27.jpg,-8.0,맑음,52.0,3.3
남성,20대,2024-01-24,홍대/신촌,list.street_list_65b09ee89d1a8.jpg,-8.0,맑음,52.0,3.3
남성,20대,2024-01-24,홍대/신촌,list.street_list_65b0a45393588.jpg,-8.0,맑음,52.0,3.3
남성,20대,2024-01-24,부산/경남,list.street_list_65b0a611435fe.jpg,-2.8,맑음,36.1,3.9
남성,20대,2024-01-24,부산/경남,list.street_list_65b0a7884b99c.jpg,-2.8,맑음,36.1,3.9
남성,30대,2024-01-23,홍대/신촌,list.street_list_65af322ff000d.jpg,-11.7,맑음,53.6,3.9
남성,20대,2024-01-23,홍대/신촌,list.street_list_65af33193193a.jpg,-11.7,맑음,53.6,3.9
남성,20대,2024-01-23,홍대/신촌,list.street_list_65af2eff76a41.jpg,-11.7,맑음,53.6,3.9
남성,20대,2024-01-23,홍대/신촌,list.street_list_65af306366b26.jpg,-11.7,맑음,53.6,3.9
남성,20대,2024-01-23,홍대/신촌,list.street_list_65af31315e0b4.jpg,-11.7,맑음,53.6,3.9
남성,20대,2024-01-23,홍대/신촌,list.street_list_65af31983a272.jpg,-11.7,맑음,53.6,3.9
남성,20대,2024-01-23,홍대/신촌,list.street_list_65af31ad8322b.jpg,-11.7,맑음,53.6,3.9
남성,20대,2024-01-22,홍대/신촌,list.street_list_65ade668dd62b.jpg,-8.7,눈,65.6,4.1
남성,20대,2024-01-22,홍대/신촌,list.street_list_65ade9294dc24.jpg,-8.7,눈,65.6,4.1
남성,20대,2024-01-22,홍대/신촌,list.street_list_65ade47681dc7.jpg,-8.7,눈,65.6,4.1
남성,20대,2024-01-22,홍대/신촌,list.street_list_65add04f131ac.jpg,-8.7,눈,65.6,4.1
남성,20대,2024-01-22,홍대/신촌,list.street_list_65add409ec9b6.jpg,-8.7,눈,65.6,4.1
남성,20대,2024-01-19,홍대/신촌,list.street_list_65aa437ce3bf5.jpg,5.4,맑음,65.4,4.5
남성,20대,2024-01-19,홍대/신촌,list.street_list_65aa439ac392a.jpg,5.4,맑음,65.4,4.5
남성,20대,2024-01-19,홍대/신촌,list.street_list_65aa43d0c45e3.jpg,5.4,맑음,65.4,4.5
남성,20대,2024-01-19,홍대/신촌,list.street_list_65aa4421d0303.jpg,5.4,맑음,65.4,4.5
남성,20대,2024-01-19,홍대/신촌,list.street_list_65aa443a654bd.jpg,5.4,맑음,65.4,4.5
남성,30대,2024-01-19,홍대/신촌,list.street_list_65aa452d11a2a.jpg,5.4,맑음,65.4,4.5
남성,20대,2024-01-19,홍대/신촌,list.street_list_65aa45bbb0ef1.jpg,5.4,맑음,65.4,4.5
남성,30대,2024-01-19,홍대/신촌,list.street_list_65aa45f482181.jpg,5.4,맑음,65.4,4.5
남성,20대,2024-01-19,홍대/신촌,list.street_list_65aa4623a4ff7.jpg,5.4,맑음,65.4,4.5
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a8d47a19aa6.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a8d5200ef92.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a8d5ae899ee.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a8d6886baa7.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,신사/압구정,list.street_list_65a8cbd341460.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,신사/압구정,list.street_list_65a8cc3b0fd9c.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,신사/압구정,list.street_list_65a8ccee047d9.jpg,4.5,비,81.5,2.4
남성,30대,2024-01-18,신사/압구정,list.street_list_65a8cd4bcc7b7.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,신사/압구정,list.street_list_65a8cdb52d18d.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,신사/압구정,list.street_list_65a8ce491ce5b.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,부산/경남,list.street_list_65a8cf36d5f74.jpg,10.9,비,83.4,4.6
남성,20대,2024-01-18,부산/경남,list.street_list_65a8d0d3800fa.jpg,10.9,비,83.4,4.6
남성,20대,2024-01-18,부산/경남,list.street_list_65a8f0e3e8875.jpg,10.9,비,83.4,4.6
남성,20대,2024-01-18,부산/경남,list.street_list_65a8d25501c3a.jpg,10.9,비,83.4,4.6
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a8d3e113d1f.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a8dc50c0e6f.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a8ddd901532.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,부산/경남,list.street_list_65a744c5dce55.jpg,10.9,비,83.4,4.6
남성,20대,2024-01-18,부산/경남,list.street_list_65a745a825cf9.jpg,10.9,비,83.4,4.6
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a7555b16042.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a7568d496e2.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a4b7ff06254.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a4bcd3140b1.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a4a202c4860.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a75a1007562.jpg,4.5,비,81.5,2.4
남성,30대,2024-01-18,홍대/신촌,list.street_list_65a75bb32352f.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-18,부산/경남,list.street_list_65a617e2e699e.jpg,10.9,비,83.4,4.6
남성,20대,2024-01-18,부산/경남,list.street_list_65a61ad9e7960.jpg,10.9,비,83.4,4.6
남성,20대,2024-01-18,부산/경남,list.street_list_65a75e582523b.jpg,10.9,비,83.4,4.6
남성,20대,2024-01-18,홍대/신촌,list.street_list_65a75f383aba2.jpg,4.5,비,81.5,2.4
남성,20대,2024-01-16,부산/경남,list.street_list_65a62c485404f.jpg,4.9,맑음,44.1,1.9
남성,20대,2024-01-16,신사/압구정,list.street_list_65a62cf143ef4.jpg,-2.1,맑음,49.8,1.5
남성,20대,2024-01-16,신사/압구정,list.street_list_65a62d420cb61.jpg,-2.1,맑음,49.8,1.5
남성,10대,2024-01-16,홍대/신촌,list.street_list_65a6300355aff.jpg,-2.1,맑음,49.8,1.5
남성,20대,2024-01-16,홍대/신촌,list.street_list_65a63127ee1d5.jpg,-2.1,맑음,49.8,1.5
남성,20대,2024-01-16,기타 서울,list.street_list_65a62b0470d18.jpg,-2.1,맑음,49.8,1.5
남성,20대,2024-01-16,신사/압구정,list.street_list_65a7436280fa0.jpg,-2.1,맑음,49.8,1.5
남성,20대,2024-01-16,부산/경남,list.street_list_65a7437c3a9f2.jpg,4.9,맑음,44.1,1.9
남성,20대,2024-01-16,홍대/신촌,list.street_list_65a61ec172e8a.jpg,-2.1,맑음,49.8,1.5
남성,20대,2024-01-16,홍대/신촌,list.street_list_65a743f7b2baa.jpg,-2.1,맑음,49.8,1.5
